시군구,단지명,계약연월,전용면적(㎡),매매대금(만원) 평균,전세(만원) 평균,면적당 매매대금평균,면적당 전세평균,전세가율-100%,lat,lng,전세가율-90%,전세가율-80%,전세가율-70%,전세가율-60%
강원특별자치도 강릉시 주문진읍 교항리-1261,센텀파크디오션(1단지),2019-08-01,84.8819,16506.0,13000.0,194.4584181,153.1539704,78.75923906,37.8789705,128.8244906,70.883315154,63.007391248000005,55.13146734199999,47.255543435999996
강원특별자치도 강릉시 주문진읍 교항리-1261,센텀파크디오션(1단지),2021-01-01,84.8819,18000.0,13666.66667,212.0593436,161.0080202,75.92592593,37.8789705,128.8244906,68.33333333700001,60.74074074400001,53.148148151,45.555555558
강원특별자치도 강릉시 주문진읍 교항리-1261,센텀파크디오션(1단지),2021-04-01,84.8819,18000.0,8000.0,212.0593436,94.24859717,44.44444444,37.8789705,128.8244906,39.999999996,35.555555552,31.111111107999996,26.666666663999997
강원특별자치도 강릉시 주문진읍 교항리-1261,센텀파크디오션(1단지),2022-12-01,84.8819,19975.0,13650.0,235.3269661,160.8116689,68.33541927,37.8789705,128.8244906,61.501877343000004,54.668335416000005,47.834793489,41.001251562
강원특별자치도 강릉시 주문진읍 주문리-1585,케이티레파트더블루힐,2021-10-01,84.974,12500.0,11000.0,147.10382,129.4513616,88.0,37.9036833,128.8183334,79.2,70.4,61.599999999999994,52.8
강원특별자치도 강릉시 주문진읍 주문리-1585,케이티레파트더블루힐,2023-06-01,59.33,10900.0,8500.0,183.7181864,143.2664756,77.98165138,37.9036833,128.8183334,70.183486242,62.385321104000006,54.587155966,46.788990828
강원특별자치도 강릉시 주문진읍 주문리-1586,주문진삼부르네상스,2021-09-01,75.271,26300.0,24000.0,349.404153,318.8478963,91.25475285,37.8920827,128.8233844,82.12927756500001,73.00380228,63.878326994999995,54.75285171
강원특별자치도 강릉시 주문진읍 주문리-842,우일해변,2020-08-01,81.6525,11700.0,10000.0,143.2901626,122.4702244,85.47008547,37.905391,128.8246548,76.923076923,68.376068376,59.829059828999995,51.282051282
강원특별자치도 강릉시 초당동-0135,이화해변아파트(B~D동),2020-04-01,29.82,4025.0,2000.0,134.9765258,67.06908115,49.68944099,37.7837411,128.9156571,44.720496891,39.751552792000005,34.782608693,29.813664594
강원특별자치도 강릉시 초당동-0149,동부,2020-05-01,72.41,16050.0,15000.0,221.6544676,207.1537081,93.45794393,37.7835012,128.9144216,84.11214953700001,74.766355144,65.420560751,56.074766358
강원특별자치도 강릉시 초당동-0155,유화3,2020-07-01,45.68,8387.5,7500.0,183.6142732,164.1856392,89.41877794,37.7849236,128.9147964,80.476900146,71.535022352,62.59314455799999,53.651266764
강원특별자치도 강릉시 초당동-0155,유화3,2020-09-01,45.68,7800.0,8000.0,170.7530648,175.1313485,102.5641026,37.7849236,128.9147964,92.30769234,82.05128208000001,71.79487182,61.538461559999995
강원특별자치도 강릉시 초당동-135,이화해변아파트(B~D동),2019-11-01,29.82,5650.0,3000.0,189.4701543,100.6036217,53.09734513,37.7837411,128.9156571,47.787610617,42.477876104,37.168141591,31.858407078
강원특별자치도 강릉시 초당동-143,우성,2019-11-01,84.77,15500.0,16000.0,182.8477056,188.7460186,103.2258065,37.783001,128.9140106,92.90322585000001,82.5806452,72.25806455,61.9354839
강원특별자치도 강릉시 포남동-1005,강릉임대,2020-07-01,57.3,6800.0,6500.0,118.6736475,113.4380454,95.58823529,37.7664106,128.9115935,86.029411761,76.470588232,66.911764703,57.352941174
강원특별자치도 강릉시 포남동-1005,강부1,2021-12-01,55.41,6100.0,7000.0,110.0884317,126.3309872,114.7540984,37.7664106,128.9115935,103.27868856,91.80327872000001,80.32786888,68.85245904
강원특별자치도 강릉시 포남동-1005,강부1,2022-05-01,55.41,9000.0,9000.0,162.425555,162.425555,100.0,37.7664106,128.9115935,90.0,80.0,70.0,60.0
강원특별자치도 강릉시 포남동-1005,강부4,2020-05-01,80.61,10800.0,11500.0,133.9784146,142.6622007,106.4814815,37.7664106,128.9115935,95.83333335,85.1851852,74.53703705,63.8888889
강원특별자치도 강릉시 포남동-1005,동남,2021-03-01,54.945,6825.0,6000.0,124.2151242,109.2001092,87.91208791,37.7664106,128.9115935,79.120879119,70.329670328,61.538461536999996,52.747252745999994
강원특별자치도 강릉시 포남동-1005,동남2,2021-05-01,54.945,6600.0,6000.0,120.1201201,109.2001092,90.90909091,37.7664106,128.9115935,81.818181819,72.727272728,63.636363636999995,54.545454546
강원특별자치도 강릉시 포남동-1005,동남2,2021-12-01,54.945,12700.0,8000.0,231.1402311,145.6001456,62.99212598,37.7664106,128.9115935,56.692913382,50.393700784,44.09448818599999,37.795275587999996
